Date,oil Price,Usd,Kospi,gold,open,high,low,close,volume,value
2020-06-05,36.84,1216.54,2151.17,1720.8,11785000,11855000,11561000,11597000,2593.8258244,30417222203
2020-06-06,,,,,11601000,11699000,11512000,11641000,1459.8680729,16923944615
2020-06-07,,,,,11641000,11786000,11373000,11687000,2655.7323199,30687558396
2020-06-08,38.89,1201.85,2215.6,1686.7,11680000,11719000,11560000,11690000,1728.3828895,20145057135
2020-06-09,37.1,1195.9,2206.23,1703.9,11690000,11777000,11550000,11688000,2610.1247871,30362395604
2020-06-10,37.46,1198.52,2187.91,1718.9,11688000,11847000,11590000,11737000,2283.5855793,26666609379
2020-06-11,36.56,1190.79,2184.36,1746.6,11732000,11799000,11058000,11090000,4545.215074,52048827003
2020-06-12,35.06,1206.2,2088.24,1733.6,11090000,11449000,11062000,11380000,2651.8173805,30023306035
2020-06-13,,,,,11374000,11406000,11272000,11388000,1212.9504095,13771682146
2020-06-14,,,,,11382000,11395000,11156000,11246000,1408.0735025,15908809806
2020-06-15,35.09,1203.61,2114.41,1740.7,11246000,11415000,10770000,11346000,4693.7939311,52014354737
2020-06-16,36.75,1208.65,2091.09,1732.3,11339000,11492000,11267000,11453000,3026.5682425,34502891644
2020-06-17,37.59,1212.29,2133.18,1735.3,11453000,11517000,11320000,11437000,2739.2554559,31238353648
2020-06-18,37.7,1215.53,2134.35,1735.5,11437000,11445000,11224000,11341000,2323.4119728,26381811752
2020-06-19,39.45,1212.6,2153.09,1729.8,11341000,11382000,11150000,11286000,2389.5177849,26946529629
2020-06-20,,,,,11285000,11351000,11155000,11325000,1263.7329001,14231412199
2020-06-21,,,,,11317000,11355000,11225000,11238000,909.55526989,10272158821
2020-06-22,38.96,1211.89,2126.38,1765.8,11235000,11675000,11232000,11593000,2696.3445051,30791755248
2020-06-23,39.85,1209.53,2149.13,1764.9,11593000,11649000,11488000,11509000,2329.4039461,26891343458
2020-06-24,38.17,1208.45,2145.93,1784.4,11506000,11553000,11110000,11233000,3231.0013068,36619784579
2020-06-25,37.18,1206.2,2130.45,1772.3,11232000,11232000,10842000,11147000,2709.1098932,29988117922
2020-06-26,37.99,1202.36,2137.47,1774.8,11151000,11185000,10901000,11045000,2087.9412946,23059816065
2020-06-27,,,,,11045000,11051000,10791000,10913000,1712.146247,18748578164
2020-06-28,,,,,10913000,11163000,10756000,10970000,2015.6024252,21976597778
2020-06-29,37.34,1203.63,2105.54,1789.2,10970000,11033000,10814000,10972000,1945.523093,21264996335
2020-06-30,38.22,1199.66,2124.38,1784.2,10980000,11004000,10882000,10903000,1491.9862902,16317539320
2020-07-01,42.69,1199.44,2128.81,1798.9,10903000,11111000,10887000,11051000,1746.7799187,19167980240
2020-07-02,42.93,1201.67,2116.72,1779,11041000,11077000,10772000,10888000,2255.0673064,24728362590
2020-07-03,42.96,1199.25,2147.89,1787.9,10888000,10920000,10821000,10837000,1446.240884,15727116469
2020-07-04,,,,,10845000,10960000,10814000,10884000,1102.13769,11972124980
2020-07-05,,,,,10883000,10900000,10700000,10831000,1232.8095583,13334433839
2020-07-06,43.57,1199.66,2158.95,1793.7,10831000,11102000,10796000,11065000,2834.3562634,31078720053
2020-07-07,43.15,1192.04,2202.04,1793.9,11065000,11097000,10952000,10988000,1828.5171334,20112615096
2020-07-08,43.44,1196.84,2166.76,1807.9,10988000,11208000,10968000,11138000,3274.769819,36222534301
2020-07-09,43.31,1192.68,2171.15,1818.8,11135000,11149000,10906000,10961000,2625.4322163,29019864173
2020-07-10,43.47,1197.06,2171.44,1808.4,10961000,11062000,10880000,11043000,2044.0373108,22365040790
2020-07-11,,,,,11039000,11044000,10910000,10957000,1039.6484893,11412149191
2020-07-12,,,,,10968000,11061000,10915000,11036000,1317.6052206,14475567008
2020-07-13,43.38,1200.52,2170.51,1803.4,11036000,11063000,10908000,11000000,2605.4034819,28708587699
2020-07-14,43.02,1203.87,2176.43,1805.2,11011000,11040000,10925000,11010000,2495.5489718,27426619157
2020-07-15,44.12,1205.01,2208.73,1811.1,11011000,11017000,10955000,10975000,1649.8941478,18128428284
2020-07-16,43.8,1201,2203.3,1813.1,10975000,11003000,10835000,10934000,2068.3561921,22590778578
2020-07-17,43.22,1205.23,2187.85,1796.9,10924000,10980000,10875000,10937000,1615.7531529,17633051345
2020-07-18,,,,,10949000,10990000,10894000,10905000,948.92757814,10364274365
2020-07-19,,,,,10908000,10971000,10869000,10943000,976.01326268,10646124009
2020-07-20,43.03,1203.53,2209.59,1812.3,10943000,10981000,10908000,10950000,1677.8892431,18353972823
2020-07-21,44.29,1201.02,2219.19,1819.6,10940000,11220000,10930000,11123000,3235.4683132,35838586966
2020-07-22,44.24,1194.03,2228.2,1842.8,11117000,11280000,11066000,11269000,2474.6431669,27574564362
2020-07-23,44.62,1197.38,2227.24,1871.6,11258000,11418000,11183000,11331000,3090.3349309,34844830671
2020-07-24,43.38,1201.95,2196.73,1884.9,11322000,11438000,11238000,11346000,2160.0874926,24458186721
2020-07-25,,,,,11346000,11500000,11333000,11477000,1583.4967063,18061315980
2020-07-26,,,,,11477000,11909000,11416000,11715000,4143.3702338,48415693384
2020-07-27,43.14,1201.49,2203.48,1901.2,11706000,13275000,11701000,12916000,10523.354548,1.30E+11
2020-07-28,43.4,1196.07,2238.19,1937.1,12914000,13202000,12515000,12772000,7553.152932,97625728883
2020-07-29,43.59,1199.54,2258.35,1950.6,12774000,13368000,12701000,13124000,5839.5321698,76329757196
2020-07-30,42.99,1190.04,2275.33,1986.4,13123000,13170000,12800000,13098000,4755.532715,61951212852
2020-07-31,43.02,1189.73,2278.53,1973.6,13097000,13580000,12961000,13416000,4608.2997854,61115626280
2020-08-01,,,,,13404000,13969000,13271000,13922000,5463.1817385,75023194212
2020-08-02,,,,,13922000,14380000,12871000,13030000,10730.691579,1.45E+11
2020-08-03,44.02,1194.1,2251.65,1997.4,13030000,13573000,12945000,13272000,4402.7428242,58620021047
2020-08-04,44.27,1192.7,2272.33,1993.5,13273000,13488000,13130000,13319000,4322.7166598,57720109205
2020-08-05,45.34,1193.32,2289.23,2037,13322000,13881000,13229000,13843000,7147.3390046,96484982555
2020-08-06,45.17,1186.24,2322.64,2055,13843000,14036000,13666000,13884000,5736.9547013,79503792787
2020-08-07,44.87,1184,2349.25,2076.4,13883000,14064000,13551000,13777000,4462.3280653,61891807767
2020-08-08,,,,,13777000,13960000,13710000,13887000,2600.9788827,36002526306
2020-08-09,,,,,13884000,13905000,13652000,13820000,2856.7571804,39378187572
2020-08-10,45.01,1189.19,2353.92,2044.8,13814000,14280000,13746000,13990000,6087.4969367,85460645790
2020-08-11,45.21,1186.08,2396.11,2038.4,13994000,14042000,13337000,13619000,7038.4255694,97125046630
2020-08-12,45.08,1186.12,2414.78,1921.6,13619000,13745000,13306000,13709000,4491.1064638,60893951822
2020-08-13,45.34,1183.74,2455.28,1927.3,13708000,13890000,13398000,13810000,6509.120091,88906429410
2020-08-14,44.62,1185.15,2427.85,1963.8,13810000,13939000,13706000,13846000,5427.7956106,74921142333
2020-08-15,,,,,13845000,14051000,13796000,13878000,3784.7067952,52743660027
2020-08-16,,,,,13867000,13962000,13751000,13889000,2621.2202628,36320366074
2020-08-17,44.94,1185.9,,1956.4,13889000,14382000,13809000,14204000,7068.7987242,99435021020
2020-08-18,45.49,1184.14,2405.84,1993.6,14202000,14339000,13811000,14000000,5958.5536117,84322639568
2020-08-19,45.19,1183.79,2370.87,2010.5,14002000,14084000,13666000,13878000,5471.1615256,75853613514
2020-08-20,45.05,1182.24,2339.91,1934.4,13884000,14050000,13750000,13967000,3049.3876124,42298639750
2020-08-21,44.92,1185.36,2306.16,1955.6,13951000,14012000,13761000,13781000,4571.5557569,63620712174
2020-08-22,,,,,13781000,13850000,13500000,13840000,3325.653349,45598030758
2020-08-23,,,,,13850000,13856000,13700000,13802000,2120.58334,29214566204
2020-08-24,45.19,1192.12,2309.38,1947.9,13816000,13940000,13745000,13876000,3402.1011946,47140930422
2020-08-25,45.87,1189.04,2352.15,1935.9,13876000,13884000,13341000,13476000,5630.2193851,76682467827
2020-08-26,46.05,1187.48,2367.74,1939,13473000,13633000,13350000,13561000,7348.7750586,99215044387
2020-08-27,45.81,1184.79,2371.95,1963,13561000,13675000,13245000,13401000,5462.3637081,73372727046
2020-08-28,45.33,1187.56,2362.22,1937.5,13401000,13550000,13332000,13549000,3043.4676611,40954465328
2020-08-29,,,,,13546000,13568000,13416000,13470000,2279.2626958,30771087828
2020-08-30,,,,,13470000,13687000,13465000,13671000,2403.7203908,32728750263
2020-08-31,46.27,1180.51,2377.09,1973.9,13671000,13840000,13580000,13739000,3166.1583748,43398359512
2020-09-01,45.3,1188.07,2340.19,1973.7,13733000,14097000,13630000,13974000,4847.3521504,67380057022
2020-09-02,45.02,1185.58,2363.43,1976.8,13972000,14010000,13282000,13571000,5822.8022909,79532170806
2020-09-03,43.36,1189.63,2383.26,1948.9,13572000,13670000,12265000,12303000,7225.3185483,94143401976
2020-09-04,43.42,1191.73,2332.68,1938,12301000,12773000,12160000,12636000,6538.4502485,81665296367
2020-09-05,,,,,12630000,12762000,12120000,12382000,4161.039253,51491560856
2020-09-06,,,,,12383000,12493000,12123000,12353000,2820.7889017,34671546522
2020-09-07,41.64,1187.33,2369.85,1938,12353000,12450000,11860000,12388000,3422.9037885,41612849961
2020-09-08,40.29,1187.77,2402.66,1937.4,12388000,12448000,11900000,12131000,3338.502553,40567225704
2020-09-09,39.82,1190.23,2372.53,1939.4,12130000,12290000,11939000,12177000,2860.2037096,34669073726
2020-09-10,39.83,1184.92,2404.83,1955.3,12189000,12435000,12050000,12328000,4150.918463,51049389672
2020-09-11,39.37,1188.21,2389.76,1953.8,12328000,12388000,12170000,12336000,2587.418123,31705458795
2020-09-12,,,,,12336000,12455000,12228000,12379000,1692.155038,20862828213
2020-09-13,,,,,12379000,12571000,12147000,12377000,2563.9251951,31758933652
2020-09-14,38.96,1187.99,2418.33,1948.9,12377000,12736000,12285000,12659000,2810.1755144,35084126336
2020-09-15,39.35,1181.89,2434.59,1966.2,12657000,12913000,12555000,12814000,3676.5866315,46872140520
2020-09-16,41.29,1180.26,2442.72,1961.4,12801000,13050000,12652000,12913000,3856.1942969,49511485549
2020-09-17,42.07,1172.97,2430.77,1967.6,12908000,13050000,12623000,12811000,3228.0370491,41324682570
2020-09-18,42.98,1169.7,2413.53,1951.1,12811000,12837000,12672000,12777000,2277.2853766,29032522101
2020-09-19,,,,,12781000,13036000,12741000,12940000,2078.8147631,26749956364
2020-09-20,,,,,12928000,12942000,12652000,12819000,1791.1131225,22899489576
2020-09-21,41.49,1165,2412.44,1957.3,12828000,12828000,12160000,12290000,3820.6816117,47710106092
2020-09-22,41.32,1164.84,2388.14,1918.1,12290000,12380000,12090000,12344000,2500.0607553,30619634724
2020-09-23,41.4,1163.65,2352.56,1905.1,12346000,12348000,11913000,11943000,2511.5681141,30573620247
2020-09-24,41.22,1170.78,2295.62,1866.9,11943000,12695000,11912000,12500000,3114.3225327,37921834532
2020-09-25,41.93,1169.6,2295.19,1872.7,12495000,12550000,12311000,12455000,2895.53433,35979016377
2020-09-26,,,,,12456000,12550000,12431000,12506000,1266.6000185,15807213914
2020-09-27,,,,,12506000,12597000,12320000,12515000,1415.1183601,17648475955
2020-09-28,41.61,1174.44,2301.16,1862.7,12515000,12795000,12425000,12468000,2919.9562694,36934110900
2020-09-29,41.46,1167.35,2331.51,1886.4,12468000,12688000,12399000,12601000,2479.365774,30943561529
2020-09-30,40.65,1168.82,,1903.2,12603000,12615000,12469000,12558000,1314.2585793,16465381226
2020-10-01,39.94,1164.75,,1891.2,12562000,12678000,12249000,12440000,1790.8551381,22374753565
2020-10-02,38.09,1162.93,,1911,12440000,12470000,12205000,12423000,2312.4074334,28506045881
2020-10-03,,,,,12423000,12434000,12326000,12393000,802.7589499,9938723633.5
2020-10-04,,,,,12393000,12496000,12348000,12447000,869.82727895,10796257983
2020-10-05,39.07,1166.35,2330.55,1910.9,12446000,12545000,12385000,12536000,1578.02783,19657622736
2020-10-06,40.33,1157.29,2369.17,1917.8,12536000,12600000,12330000,12418000,1745.875329,21755259038
2020-10-07,40.45,1164.87,2350.82,1882.6,12408000,12435000,12337000,12423000,1357.3582234,16795131308
2020-10-08,41.06,1157.38,2408.49,1890.6,12422000,12680000,12280000,12582000,2422.1192619,30146096330
2020-10-09,41.61,1151.22,,1898.4,12582000,12750000,12503000,12638000,2245.6074752,28342240433
2020-10-10,,,,,12637000,13007000,12628000,12864000,2416.6414809,31147460671
2020-10-11,,,,,12858000,12994000,12817000,12934000,1337.6878841,17276197166
2020-10-12,40.57,1143.65,2404.18,1935,12934000,13330000,12855000,13172000,2796.5458626,36531375817
2020-10-13,40.68,1148.29,2416.85,1927.3,13176000,13217000,12999000,13134000,2608.3536456,34238417635
2020-10-14,41.2,1148.8,2403.74,1895.4,13134000,13278000,13040000,13150000,2472.0273215,32441374331
2020-10-15,41.29,1147.2,2375.91,1906,13150000,13300000,12993000,13226000,2393.8969213,31357389741
2020-10-16,41.37,1145.23,2363.88,1912.7,13230000,13275000,12893000,13054000,3130.6739236,40793097709
2020-10-17,,,,,13054000,13097000,12970000,13078000,1046.2849684,13649081272
2020-10-18,,,,,13078000,13208000,13050000,13207000,1089.0724106,14296380359
2020-10-19,41.38,1142.21,2352.92,1903.2,13207000,13480000,13095000,13415000,2364.3907116,31330928715
2020-10-20,41.04,1140.63,2333.56,1906.4,13420000,13746000,13339000,13646000,3296.4057186,44585873153
2020-10-21,40.88,1138.77,2363.03,1911.6,13645000,14812000,13615000,14423000,6403.5322385,90515014084
2020-10-22,40.91,1133.07,2355.61,1927.4,14420000,14769000,14320000,14558000,4262.7467073,61887193784
2020-10-23,41.05,1135.14,2364.84,1906.5,14558000,14623000,14340000,14584000,2925.4654865,42479103232
2020-10-24,,,,,14579000,14800000,14514000,14760000,1868.3791089,27394992009
2020-10-25,,,,,14760000,15000000,14556000,14690000,2314.3694666,34126819043
2020-10-26,39.22,1128.45,2366.5,1906,14687000,14920000,14358000,14764000,3031.7588043,44615941981
2020-10-27,39.53,1132.51,2328.66,1904.4,14772000,15457000,14683000,15312000,3964.1253199,59577301258
2020-10-28,38.42,1129.28,2324.18,1909.8,15300000,15557000,14635000,15060000,5752.6698465,87155753225
2020-10-29,37.12,1135.14,2312.34,1877.5,15060000,15379000,14703000,15207000,3516.5047449,52840743145
2020-10-30,36.5,1130.56,2319.56,1867.9,15207000,15460000,14899000,15340000,3753.4881275,56891439162
2020-10-31,,,,,15340000,15800000,15205000,15606000,4066.292449,63229851058
2020-11-01,,,,,15606000,15710000,15461000,15574000,1806.6212262,28140915523
2020-11-02,35.89,1136.6,2276.61,1877,15574000,15641000,15011000,15397000,3643.7655426,55967421351
2020-11-03,38.44,1133.1,2315.81,1896.4,15396000,15900000,15150000,15881000,3888.0041255,60156003001
2020-11-04,39.09,1131.39,2361.32,1910.3,15881000,16020000,15431000,15959000,4673.7753238,73601397517
2020-11-05,39.79,1129.66,2373.41,1903.4,15959000,17540000,15900000,17352000,9583.1276137,1.60E+11
2020-11-06,39.22,1123.38,2421.79,1950,17352000,17789000,17060000,17397000,7786.5749666,1.36E+11
2020-11-07,,,,,17397000,17613000,16252000,16647000,5131.6042485,87428894446
2020-11-08,,,,,16650000,17388000,16520000,17297000,3402.9689415,57830395158
2020-11-09,39.97,1121.91,2438.63,1956,17276000,17550000,16695000,17106000,5112.2325179,87553016404
2020-11-10,41.72,1119.45,2453.95,1864.1,17106000,17190000,16872000,17035000,2656.0199684,45280472574
2020-11-11,43.42,1117.2,2459.5,1876.1,17035000,17600000,17009000,17439000,3969.1210723,68527517495
2020-11-12,42.97,1112.49,2482.68,1863.9,17439000,17979000,17200000,17954000,5384.6274738,94788178121
2020-11-13,42.05,1115.03,2470.12,1875.6,17952000,18225000,17640000,17988000,4395.6966009,79121871827
2020-11-14,,,,,17988000,18000000,17455000,17796000,2786.7687572,49270818685
2020-11-15,,,,,17796000,17831000,17545000,17670000,1842.9783288,32614011526
2020-11-16,42.93,1108.25,2507.46,1886.6,17670000,18450000,17555000,18275000,4191.3159097,75525657706
2020-11-17,42.76,1107.16,2544.12,1888.2,18275000,19417000,18207000,19332000,6075.9825962,1.14E+11
2020-11-18,43.05,1105.79,2548.85,1879.5,19344000,20280000,18865000,19714000,11453.544785,2.26E+11
2020-11-19,43.12,1106.67,2536.89,1872,19714000,20080000,19385000,19802000,5978.1425954,1.18E+11
2020-11-20,43.38,1114.09,2544.06,1864.8,19800000,20795000,19771000,20627000,6145.3899832,1.25E+11
2020-11-21,,,,,20627000,21025000,20200000,20351000,6136.9331409,1.27E+11
2020-11-22,,,,,20348000,20595000,19525000,20307000,7886.9010858,1.58E+11
2020-11-23,44.75,1115.08,2560.04,1869.8,20307000,20528000,19901000,20100000,5709.9596315,1.16E+11
2020-11-24,45.51,1114.01,2616.28,1835.7,20100000,21390000,19937000,20957000,15373.880183,3.19E+11
2020-11-25,46.91,1110.64,2637.34,1805.2,20957000,21459000,20600000,20840000,8276.7145394,1.73E+11
2020-11-26,46.66,1106.33,2605.73,1812.1,20840000,20989000,18569000,19225000,13803.486835,2.69E+11
2020-11-27,46.79,1106.07,2624.8,1812.1,19226000,19654000,18500000,19129000,7568.7461473,1.44E+11
2020-11-28,,,,,19129000,19556000,18858000,19484000,5060.3909115,97143751648
2020-11-29,,,,,19486000,20110000,19196000,19991000,4169.3968422,82428018284
2020-11-30,46.43,1105.02,2648.05,1790.8,19990000,21368000,19971000,21315000,9685.8304521,2.00E+11
2020-12-01,46.73,1109.82,2613.42,1780.3,21313000,21651000,20202000,20867000,9671.6868786,2.04E+11
2020-12-02,46.69,1106.23,2645.88,1819.1,20867000,21315000,20346000,21097000,6264.7470004,1.30E+11
2020-12-03,47.46,1100.16,2686.38,1833.9,21091000,21310000,20797000,21179000,4414.0764283,92940270747
2020-12-04,48.35,1092.2,2705.34,1844.7,21183000,21266000,20428000,20569000,4243.742479,88420392541
2020-12-05,,,,,20569000,20956000,20390000,20781000,2247.5204608,46545830825
2020-12-06,,,,,20778000,20999000,20574000,20976000,2247.7486812,46777620056
2020-12-07,47.77,1083.87,2738.11,1841.1,20976000,21053000,20666000,20834000,3241.9848796,67740825735
2020-12-08,47.79,1084.53,2745.13,1866.1,20834000,20931000,19942000,20010000,4532.5373894,93026290556
2020-12-09,48.31,1085.79,2703.3,1875.4,20025000,20345000,19216000,20267000,5827.2049027,1.16E+11
2020-12-10,48.87,1087.38,2750.34,1843,20252000,20275000,19647000,19950000,3151.82649,62967828693
2020-12-11,49.58,1087.34,2754.16,1840,19950000,19996000,19404000,19658000,4508.1298951,88716810984
2020-12-12,,,,,19658000,20650000,19654000,20585000,3773.4882485,76030600791
2020-12-13,,,,,20585000,21075000,20459000,20793000,4108.9552816,85593423379
2020-12-14,49.65,1091.8,2769.43,1845,20786000,21000000,20610000,20939000,3105.3894152,64751393568
2020-12-15,49.61,1093.32,2763.65,1830.5,20927000,21267000,20805000,21103000,3886.603302,81781907198
2020-12-16,50.12,1089.56,2763.64,1857.7,21103000,23033000,20900000,22888000,10828.414565,2.38E+11
2020-12-17,50.78,1094.12,2769.89,1868.4,22881000,25768000,22473000,24743000,18025.94451,4.40E+11
2020-12-18,50.69,1094.01,2770.95,1891.3,24737000,25247000,24360000,25151000,6288.9389233,1.57E+11
2020-12-19,,,,,25151000,26410000,24947000,26169000,7210.7292,1.85E+11
2020-12-20,,,,,26169000,26562000,25422000,25880000,6316.4858543,1.64E+11
2020-12-21,49.57,1099.48,2771.98,1892.9,25890000,26588000,24600000,25387000,13640.523459,3.50E+11
2020-12-22,49.22,1104.31,2772.03,1883,25387000,26828000,24925000,26776000,7994.0735831,2.06E+11
2020-12-23,49.46,1109.94,2737.74,1865.6,26776000,27070000,25600000,26380000,12398.447606,3.28E+11
2020-12-24,50.31,1106.87,2762.6,1877.3,26380000,26608000,25774000,26503000,6661.2373649,1.75E+11
2020-12-25,,1102.66,,,26503000,27271000,26171000,27122000,7979.8274121,2.14E+11
2020-12-26,,,,,27122000,29524000,26983000,29378000,9647.7742254,2.71E+11
